sentiment_polarity,publish_date,Date,sentiment_subjectivity,Open,High,Low,Close,Volume
0.07394055106319257,{'$date': '2017-02-23T14:04:45.000+0000'},2017-02-23,0.4631888289907157,830.12,832.46,822.88,831.33,1472771.0
0.2288277511961722,{'$date': '2017-02-23T16:37:54.000+0000'},2017-02-23,0.4820574162679425,830.12,832.46,822.88,831.33,1472771.0
0.1937777777777778,{'$date': '2017-01-06T12:41:53.000+0000'},2017-01-06,0.5042222222222223,795.26,807.9,792.2,806.15,1640170.0
0.05136054421768707,{'$date': '2017-01-06T16:54:54.000+0000'},2017-01-06,0.5338321995464852,795.26,807.9,792.2,806.15,1640170.0
0.04782828282828282,{'$date': '2017-02-24T00:00:00.000+0000'},2017-02-24,0.3241414141414141,827.73,829.0,824.2,828.64,1392202.0
0.1350852272727273,{'$date': '2017-02-24T17:12:31.000+0000'},2017-02-24,0.490909090909091,827.73,829.0,824.2,828.64,1392202.0
0.1319033530571992,{'$date': '2017-02-24T14:15:00.000+0000'},2017-02-24,0.5413214990138067,827.73,829.0,824.2,828.64,1392202.0
0.1401587301587301,{'$date': '2017-02-24T00:00:00.000+0000'},2017-02-24,0.5757142857142857,827.73,829.0,824.2,828.64,1392202.0
0.3208333333333333,{'$date': '2017-02-24T15:55:10.000+0000'},2017-02-24,0.5341666666666667,827.73,829.0,824.2,828.64,1392202.0
-0.08888888888888889,{'$date': '2017-01-20T00:00:00.000+0000'},2017-01-20,0.3944444444444444,806.91,806.91,801.69,805.02,1670045.0
-0.0111969111969112,{'$date': '2017-01-20T00:00:00.000+0000'},2017-01-20,0.2442084942084942,806.91,806.91,801.69,805.02,1670045.0
0.1281770833333334,{'$date': '2017-01-10T15:37:51.000+0000'},2017-01-10,0.4472569444444445,807.86,809.13,803.51,804.79,1176780.0
0.027755144398980018,{'$date': '2017-01-10T00:00:00.000+0000'},2017-01-10,0.2954406096186918,807.86,809.13,803.51,804.79,1176780.0
0.1461251692179527,{'$date': '2017-01-10T00:00:00.000+0000'},2017-01-10,0.4587721099061304,807.86,809.13,803.51,804.79,1176780.0
0.1987462006079028,{'$date': '2017-01-09T05:15:08.000+0000'},2017-01-09,0.5183763931104358,806.4,809.97,802.83,806.65,1274645.0
0.1627777777777778,{'$date': '2017-01-09T14:39:30.000+0000'},2017-01-09,0.4679365079365079,806.4,809.97,802.83,806.65,1274645.0
0.1108137358137358,{'$date': '2017-01-09T16:28:27.000+0000'},2017-01-09,0.4137592137592138,806.4,809.97,802.83,806.65,1274645.0
0.1481060606060606,{'$date': '2017-01-24T15:34:59.000+0000'},2017-01-24,0.3742424242424242,822.3,825.9,817.82,823.87,1474010.0
0.1941919191919192,{'$date': '2017-01-24T09:05:00.000+0000'},2017-01-24,0.5600448933782266,822.3,825.9,817.82,823.87,1474010.0
0.1413261648745519,{'$date': '2016-12-23T00:00:00.000+0000'},2016-12-23,0.4693727598566307,790.9,792.74,787.28,789.91,623944.0
