publish_date,sentiment_subjectivity,sentiment_polarity,Date,Open,High,Low,Close,Volume
{'$date': '2017-03-16T00:00:00.000+0000'},0.4048433048433048,0.05181623931623933,2017-03-16,849.03,850.85,846.13,848.78,977560.0
{'$date': '2017-03-16T00:00:00.000+0000'},0.3352310046275563,0.09837195850126887,2017-03-16,849.03,850.85,846.13,848.78,977560.0
{'$date': '2017-03-16T00:00:00.000+0000'},0.4048433048433048,0.05181623931623933,2017-03-16,849.03,850.85,846.13,848.78,977560.0
{'$date': '2017-03-16T00:00:00.000+0000'},0.3352310046275563,0.09837195850126887,2017-03-16,849.03,850.85,846.13,848.78,977560.0
{'$date': '2017-03-16T00:00:00.000+0000'},0.4530701754385965,-0.04912280701754385,2017-03-16,849.03,850.85,846.13,848.78,977560.0
{'$date': '2017-03-16T00:00:00.000+0000'},0.3667613636363636,0.296590909090909,2017-03-16,849.03,850.85,846.13,848.78,977560.0
{'$date': '2017-03-16T00:00:00.000+0000'},0.4530701754385965,-0.04912280701754385,2017-03-16,849.03,850.85,846.13,848.78,977560.0
{'$date': '2017-03-16T00:00:00.000+0000'},0.3667613636363636,0.296590909090909,2017-03-16,849.03,850.85,846.13,848.78,977560.0
{'$date': '2017-03-16T14:00:04.000+0000'},0.3112121212121212,0.06303030303030302,2017-03-16,849.03,850.85,846.13,848.78,977560.0
{'$date': '2017-03-16T16:31:00.000+0000'},0.5679874213836476,0.1959883198562443,2017-03-16,849.03,850.85,846.13,848.78,977560.0
{'$date': '2017-03-16T17:15:32.000+0000'},0.4188780663780661,0.09394119769119766,2017-03-16,849.03,850.85,846.13,848.78,977560.0
{'$date': '2017-03-16T17:58:44.000+0000'},0.4327247377247377,0.1023952848952849,2017-03-16,849.03,850.85,846.13,848.78,977560.0
{'$date': '2017-03-16T06:04:00.000+0000'},0.4995833333333332,0.1822104978354978,2017-03-16,849.03,850.85,846.13,848.78,977560.0
{'$date': '2017-03-16T12:32:00.000+0000'},0.42264319014319,0.127564935064935,2017-03-16,849.03,850.85,846.13,848.78,977560.0
{'$date': '2017-03-16T16:58:44.000+0000'},0.4305141753671165,0.08466545709192767,2017-03-16,849.03,850.85,846.13,848.78,977560.0
{'$date': '2017-03-22T18:51:54.000+0000'},0.3066778900112233,0.1219416386083053,2017-03-22,831.91,835.55,827.18,829.59,1401465.0
{'$date': '2017-03-22T00:00:00.000+0000'},0.459104938271605,0.1458333333333333,2017-03-22,831.91,835.55,827.18,829.59,1401465.0
{'$date': '2017-03-22T18:51:54.000+0000'},0.3066778900112233,0.1219416386083053,2017-03-22,831.91,835.55,827.18,829.59,1401465.0
{'$date': '2017-03-22T00:00:00.000+0000'},0.459104938271605,0.1458333333333333,2017-03-22,831.91,835.55,827.18,829.59,1401465.0
{'$date': '2017-03-22T00:00:00.000+0000'},0.4070549242424242,0.108783143939394,2017-03-22,831.91,835.55,827.18,829.59,1401465.0
{'$date': '2017-03-22T12:52:34.000+0000'},0.4276394557823128,0.2572585034013606,2017-03-22,831.91,835.55,827.18,829.59,1401465.0
{'$date': '2017-03-22T14:11:32.000+0000'},0.3797995102540557,0.09039103152739517,2017-03-22,831.91,835.55,827.18,829.59,1401465.0
{'$date': '2017-03-22T15:49:03.000+0000'},0.4791619612271787,0.1627599755317147,2017-03-22,831.91,835.55,827.18,829.59,1401465.0
{'$date': '2017-03-22T16:26:19.000+0000'},0.5326118326118326,0.04613275613275615,2017-03-22,831.91,835.55,827.18,829.59,1401465.0
{'$date': '2017-03-22T17:21:23.000+0000'},0.4155555555555555,0.03,2017-03-22,831.91,835.55,827.18,829.59,1401465.0
{'$date': '2017-03-22T11:07:00.000+0000'},0.4726294692961358,0.1363183421516755,2017-03-22,831.91,835.55,827.18,829.59,1401465.0
{'$date': '2017-03-22T00:00:00.000+0000'},0.3908313455252231,0.0813227758635922,2017-03-22,831.91,835.55,827.18,829.59,1401465.0
{'$date': '2017-03-07T00:00:00.000+0000'},0.603346112456282,0.1270446596717783,2017-03-07,827.4,833.41,826.52,831.91,1037630.0
{'$date': '2017-03-07T00:00:00.000+0000'},0.603346112456282,0.1270446596717783,2017-03-07,827.4,833.41,826.52,831.91,1037630.0
{'$date': '2017-03-07T13:00:00.000+0000'},0.389311739847454,0.1576458462172748,2017-03-07,827.4,833.41,826.52,831.91,1037630.0
{'$date': '2017-03-07T01:00:00.000+0000'},0.3684298340548339,0.07013212481962483,2017-03-07,827.4,833.41,826.52,831.91,1037630.0
{'$date': '2017-03-07T16:17:00.000+0000'},0.5133531993121032,0.1815646682085038,2017-03-07,827.4,833.41,826.52,831.91,1037630.0
{'$date': '2017-03-07T01:00:00.000+0000'},0.3984848484848485,-0.026183712121212118,2017-03-07,827.4,833.41,826.52,831.91,1037630.0
{'$date': '2017-03-07T09:38:02.000+0000'},0.4108866442199774,-0.09469696969696972,2017-03-07,827.4,833.41,826.52,831.91,1037630.0
{'$date': '2017-03-07T11:00:00.000+0000'},0.5331516514981081,0.2433756859937963,2017-03-07,827.4,833.41,826.52,831.91,1037630.0
{'$date': '2017-03-07T00:00:00.000+0000'},0.3795407491059665,0.09628035008469793,2017-03-07,827.4,833.41,826.52,831.91,1037630.0
{'$date': '2017-03-28T00:00:00.000+0000'},0.3522830344258915,0.1215869007535674,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T16:30:00.000+0000'},0.4011904761904762,0.2507936507936508,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T00:00:00.000+0000'},0.47095404595404605,0.1588411588411588,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T00:00:00.000+0000'},0.5329658189033191,0.2177468885281386,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T00:00:00.000+0000'},0.37200577200577206,0.08836760461760461,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T12:24:55.000+0000'},0.4927238656405323,0.05586720378387043,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T00:00:00.000+0000'},0.5238425925925926,-0.06874999999999998,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T00:00:00.000+0000'},0.3564814814814815,-0.02569444444444445,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T00:00:00.000+0000'},0.4117147435897436,0.03791666666666667,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T08:42:00.000+0000'},0.4573298522783058,0.1959730218235373,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T00:00:00.000+0000'},0.3368686868686869,0.1893939393939394,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T00:00:00.000+0000'},0.36568627450980395,0.0931372549019608,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T00:00:00.000+0000'},0.38006453423120096,0.1238338243546577,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T00:00:00.000+0000'},0.4089743589743589,-0.01153846153846154,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T00:00:00.000+0000'},0.3522830344258915,0.1215869007535674,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T16:30:00.000+0000'},0.4011904761904762,0.2507936507936508,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T00:00:00.000+0000'},0.47095404595404605,0.1588411588411588,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T00:00:00.000+0000'},0.5329658189033191,0.2177468885281386,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T00:00:00.000+0000'},0.37200577200577206,0.08836760461760461,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T12:24:55.000+0000'},0.4927238656405323,0.05586720378387043,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T00:00:00.000+0000'},0.5238425925925926,-0.06874999999999998,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T00:00:00.000+0000'},0.3564814814814815,-0.02569444444444445,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T00:00:00.000+0000'},0.4117147435897436,0.03791666666666667,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T08:42:00.000+0000'},0.4573298522783058,0.1959730218235373,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T00:00:00.000+0000'},0.3368686868686869,0.1893939393939394,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T00:00:00.000+0000'},0.36568627450980395,0.0931372549019608,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T00:00:00.000+0000'},0.38006453423120096,0.1238338243546577,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T00:00:00.000+0000'},0.4089743589743589,-0.01153846153846154,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T11:30:47.000+0000'},0.3936847346706502,0.18042324655000697,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T15:00:32.000+0000'},0.3691735953640716,0.04155013857394811,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T06:17:49.000+0000'},0.4882022932022932,0.08761963261963263,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T08:30:56.000+0000'},0.4290019556466925,0.09285263347763348,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T13:28:00.000+0000'},0.4376388888888889,0.029920634920634917,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T00:00:00.000+0000'},0.4343430335097002,0.05251763668430335,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T00:00:00.000+0000'},0.4165506125080593,0.04868149580915539,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T00:00:00.000+0000'},0.4389688552188551,0.06465067340067339,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T00:00:00.000+0000'},0.3648525230987917,0.09596837242359632,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T00:00:00.000+0000'},0.4659898786659347,0.0830162794951527,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2017-03-28T19:30:56.000+0000'},0.3990428090428089,0.07049062049062049,2017-03-28,820.41,825.99,814.03,820.92,1620542.0
{'$date': '2016-04-07T00:00:00.000+0000'},0.4356345506345505,0.08116970991970994,2016-04-07,745.37,747.0,736.28,740.28,1429504.0
{'$date': '2016-04-07T00:00:00.000+0000'},0.4356345506345505,0.08116970991970994,2016-04-07,745.37,747.0,736.28,740.28,1429504.0
{'$date': '2016-03-23T00:00:00.000+0000'},0.4509658359658359,0.1743290043290043,2016-03-23,742.36,745.72,736.15,738.06,1421861.0
{'$date': '2016-03-23T00:00:00.000+0000'},0.4509658359658359,0.1743290043290043,2016-03-23,742.36,745.72,736.15,738.06,1421861.0
{'$date': '2016-01-19T10:10:27.000+0000'},0.3962617085643402,0.04587374370269107,2016-01-19,703.3,709.98,693.41,701.79,2258479.0
{'$date': '2016-01-19T10:10:27.000+0000'},0.3962617085643402,0.04587374370269107,2016-01-19,703.3,709.98,693.41,701.79,2258479.0
{'$date': '2017-01-05T00:00:00.000+0000'},0.4886473429951691,0.1468599033816425,2017-01-05,786.08,794.48,785.02,794.02,1335167.0
{'$date': '2017-01-05T00:00:00.000+0000'},0.4886473429951691,0.1468599033816425,2017-01-05,786.08,794.48,785.02,794.02,1335167.0
{'$date': '2017-01-05T15:49:12.000+0000'},0.4102276334776335,0.1553170995670996,2017-01-05,786.08,794.48,785.02,794.02,1335167.0
{'$date': '2017-01-05T07:22:00.000+0000'},0.4500524215367963,0.1482988365800866,2017-01-05,786.08,794.48,785.02,794.02,1335167.0
{'$date': '2017-01-05T17:01:37.000+0000'},0.5060180890538034,0.09777268862090292,2017-01-05,786.08,794.48,785.02,794.02,1335167.0
{'$date': '2017-01-05T06:47:57.000+0000'},0.3764001623376624,0.1374289772727273,2017-01-05,786.08,794.48,785.02,794.02,1335167.0
{'$date': '2016-12-13T00:00:00.000+0000'},0.3104324494949495,0.1212076118326118,2016-12-13,793.9,804.38,793.34,796.1,2145209.0
{'$date': '2016-12-13T00:00:00.000+0000'},0.4148922454357237,0.1371969696969697,2016-12-13,793.9,804.38,793.34,796.1,2145209.0
{'$date': '2016-12-13T00:00:00.000+0000'},0.3104324494949495,0.1212076118326118,2016-12-13,793.9,804.38,793.34,796.1,2145209.0
{'$date': '2016-12-13T00:00:00.000+0000'},0.4148922454357237,0.1371969696969697,2016-12-13,793.9,804.38,793.34,796.1,2145209.0
{'$date': '2016-12-13T14:27:00.000+0000'},0.4942857142857142,0.0868154761904762,2016-12-13,793.9,804.38,793.34,796.1,2145209.0
{'$date': '2016-12-13T14:34:58.000+0000'},0.330155723905724,0.07874579124579123,2016-12-13,793.9,804.38,793.34,796.1,2145209.0
{'$date': '2016-12-13T04:50:00.000+0000'},0.3891902267828193,0.1177717652717653,2016-12-13,793.9,804.38,793.34,796.1,2145209.0
{'$date': '2016-12-13T00:00:00.000+0000'},0.4583333333333333,0.1875,2016-12-13,793.9,804.38,793.34,796.1,2145209.0
{'$date': '2016-12-13T19:58:17.000+0000'},0.448989898989899,0.1613636363636363,2016-12-13,793.9,804.38,793.34,796.1,2145209.0
{'$date': '2016-12-13T00:00:00.000+0000'},0.3064102564102564,0.061538461538461535,2016-12-13,793.9,804.38,793.34,796.1,2145209.0
{'$date': '2016-12-13T12:50:34.000+0000'},0.3737418831168831,0.06329816017316017,2016-12-13,793.9,804.38,793.34,796.1,2145209.0
{'$date': '2017-02-07T00:00:00.000+0000'},0.4652777777777778,0.1020833333333334,2017-02-07,803.99,810.5,801.78,806.97,1241221.0
{'$date': '2017-02-07T00:00:00.000+0000'},0.4652777777777778,0.1020833333333334,2017-02-07,803.99,810.5,801.78,806.97,1241221.0
{'$date': '2017-02-07T11:30:40.000+0000'},0.4442967032967032,0.08810256410256412,2017-02-07,803.99,810.5,801.78,806.97,1241221.0
{'$date': '2017-02-07T06:29:00.000+0000'},0.4454761904761904,0.1621862934362934,2017-02-07,803.99,810.5,801.78,806.97,1241221.0
{'$date': '2017-02-07T07:07:09.000+0000'},0.5695778381824893,0.1498859022114836,2017-02-07,803.99,810.5,801.78,806.97,1241221.0
{'$date': '2017-02-07T13:43:00.000+0000'},0.4453740232513816,0.1429329004329004,2017-02-07,803.99,810.5,801.78,806.97,1241221.0
{'$date': '2017-01-06T00:00:00.000+0000'},0.4110690235690235,0.0927188552188552,2017-01-06,795.26,807.9,792.2,806.15,1640170.0
{'$date': '2017-01-06T00:00:00.000+0000'},0.4110690235690235,0.0927188552188552,2017-01-06,795.26,807.9,792.2,806.15,1640170.0
{'$date': '2017-01-06T00:00:00.000+0000'},0.4401960784313725,0.2598039215686274,2017-01-06,795.26,807.9,792.2,806.15,1640170.0
{'$date': '2017-01-06T11:03:02.000+0000'},0.4701780492898915,0.09164839181286548,2017-01-06,795.26,807.9,792.2,806.15,1640170.0
{'$date': '2017-01-06T13:09:00.000+0000'},0.3876544187519797,0.09965288776264383,2017-01-06,795.26,807.9,792.2,806.15,1640170.0
{'$date': '2017-01-06T14:07:25.000+0000'},0.4652632886239444,0.1788783620750834,2017-01-06,795.26,807.9,792.2,806.15,1640170.0
{'$date': '2017-01-06T14:14:00.000+0000'},0.5102564935064933,0.2070132575757576,2017-01-06,795.26,807.9,792.2,806.15,1640170.0
{'$date': '2017-01-06T14:39:36.000+0000'},0.4985198452341309,0.0908766233766234,2017-01-06,795.26,807.9,792.2,806.15,1640170.0
{'$date': '2017-01-06T17:54:54.000+0000'},0.5143434343434342,0.09748917748917747,2017-01-06,795.26,807.9,792.2,806.15,1640170.0
{'$date': '2017-01-06T12:41:53.000+0000'},0.5042222222222223,0.1937777777777778,2017-01-06,795.26,807.9,792.2,806.15,1640170.0
{'$date': '2017-01-06T16:54:54.000+0000'},0.5338321995464852,0.05136054421768707,2017-01-06,795.26,807.9,792.2,806.15,1640170.0
{'$date': '2017-01-18T00:00:00.000+0000'},0.4202495974235105,0.08003586590543113,2017-01-18,805.81,806.2,800.99,806.07,1294407.0
{'$date': '2017-01-18T00:00:00.000+0000'},0.4995048988951429,0.0556910569105691,2017-01-18,805.81,806.2,800.99,806.07,1294407.0
{'$date': '2017-01-18T00:00:00.000+0000'},0.4202495974235105,0.08003586590543113,2017-01-18,805.81,806.2,800.99,806.07,1294407.0
{'$date': '2017-01-18T00:00:00.000+0000'},0.4995048988951429,0.0556910569105691,2017-01-18,805.81,806.2,800.99,806.07,1294407.0
{'$date': '2017-01-18T12:00:21.000+0000'},0.4292629946885266,0.1812966289030119,2017-01-18,805.81,806.2,800.99,806.07,1294407.0
{'$date': '2017-01-18T13:15:46.000+0000'},0.5048430735930737,0.1314529220779221,2017-01-18,805.81,806.2,800.99,806.07,1294407.0
{'$date': '2017-01-18T13:43:00.000+0000'},0.4975411659991096,0.1299955496217178,2017-01-18,805.81,806.2,800.99,806.07,1294407.0
{'$date': '2017-01-18T15:58:32.000+0000'},0.5343325496342737,0.1065714099119272,2017-01-18,805.81,806.2,800.99,806.07,1294407.0
{'$date': '2017-01-18T16:03:00.000+0000'},0.4965257531584061,0.1775237800748004,2017-01-18,805.81,806.2,800.99,806.07,1294407.0
{'$date': '2017-01-18T01:00:00.000+0000'},0.3333333333333333,0.3333333333333333,2017-01-18,805.81,806.2,800.99,806.07,1294407.0
{'$date': '2016-12-12T13:05:39.000+0000'},0.4412057639330365,0.0605322707595435,2016-12-12,785.04,791.25,784.36,789.27,2104117.0
{'$date': '2016-12-12T13:05:39.000+0000'},0.4412057639330365,0.0605322707595435,2016-12-12,785.04,791.25,784.36,789.27,2104117.0
{'$date': '2016-12-12T00:00:00.000+0000'},0.4068729385693671,0.0916331684188827,2016-12-12,785.04,791.25,784.36,789.27,2104117.0
{'$date': '2016-12-12T14:53:31.000+0000'},0.5261201298701299,0.1681006493506493,2016-12-12,785.04,791.25,784.36,789.27,2104117.0
{'$date': '2016-12-12T19:15:36.000+0000'},0.4166666666666667,0.2128205128205128,2016-12-12,785.04,791.25,784.36,789.27,2104117.0
{'$date': '2016-12-12T12:19:35.000+0000'},0.4930841516207369,0.06698738253616303,2016-12-12,785.04,791.25,784.36,789.27,2104117.0
{'$date': '2016-12-28T00:00:00.000+0000'},0.5490740740740739,0.1931052953780226,2016-12-28,793.7,794.23,783.2,785.05,1153824.0
{'$date': '2016-12-28T00:00:00.000+0000'},0.5490740740740739,0.1931052953780226,2016-12-28,793.7,794.23,783.2,785.05,1153824.0
{'$date': '2016-12-28T14:03:16.000+0000'},0.3894266191325015,0.1577881758764112,2016-12-28,793.7,794.23,783.2,785.05,1153824.0
{'$date': '2016-12-28T15:53:06.000+0000'},0.4055070288134804,0.1356115300470139,2016-12-28,793.7,794.23,783.2,785.05,1153824.0
{'$date': '2016-12-28T17:05:00.000+0000'},0.5004042025390337,0.1705717690549151,2016-12-28,793.7,794.23,783.2,785.05,1153824.0
{'$date': '2016-12-28T17:50:07.000+0000'},0.5116690157387832,0.1082746065304205,2016-12-28,793.7,794.23,783.2,785.05,1153824.0
{'$date': '2016-12-28T09:06:00.000+0000'},0.5538098163098161,0.2491568679068679,2016-12-28,793.7,794.23,783.2,785.05,1153824.0
{'$date': '2016-12-28T11:43:00.000+0000'},0.4092380952380951,0.1673571428571429,2016-12-28,793.7,794.23,783.2,785.05,1153824.0
{'$date': '2016-12-28T13:03:16.000+0000'},0.3816517447199266,0.13544536271809002,2016-12-28,793.7,794.23,783.2,785.05,1153824.0
{'$date': '2017-01-26T00:00:00.000+0000'},0.3935897435897437,0.00903409090909091,2017-01-26,837.81,838.0,827.01,832.15,2973891.0
{'$date': '2017-01-26T00:00:00.000+0000'},0.41167149292149297,0.045230051480051485,2017-01-26,837.81,838.0,827.01,832.15,2973891.0
{'$date': '2017-01-26T00:00:00.000+0000'},0.3935897435897437,0.00903409090909091,2017-01-26,837.81,838.0,827.01,832.15,2973891.0
{'$date': '2017-01-26T00:00:00.000+0000'},0.41167149292149297,0.045230051480051485,2017-01-26,837.81,838.0,827.01,832.15,2973891.0
{'$date': '2017-01-26T00:00:00.000+0000'},0.4413194444444444,0.1854166666666667,2017-01-26,837.81,838.0,827.01,832.15,2973891.0
{'$date': '2017-01-26T14:23:25.000+0000'},0.4367075517075517,0.1381755965451618,2017-01-26,837.81,838.0,827.01,832.15,2973891.0
{'$date': '2017-01-26T14:38:04.000+0000'},0.4033427054045608,0.1343017806935333,2017-01-26,837.81,838.0,827.01,832.15,2973891.0
{'$date': '2017-01-26T01:00:00.000+0000'},0.3945816372682044,0.03504862053369517,2017-01-26,837.81,838.0,827.01,832.15,2973891.0
{'$date': '2017-01-26T16:38:48.000+0000'},0.4398777692895335,-0.08426916221033869,2017-01-26,837.81,838.0,827.01,832.15,2973891.0
{'$date': '2017-01-26T01:00:00.000+0000'},0.3908730158730159,0.1343650793650794,2017-01-26,837.81,838.0,827.01,832.15,2973891.0
{'$date': '2017-01-26T01:00:00.000+0000'},0.365976535541753,0.1192201518288475,2017-01-26,837.81,838.0,827.01,832.15,2973891.0
{'$date': '2017-01-26T09:43:52.000+0000'},0.4865319865319865,0.2255892255892256,2017-01-26,837.81,838.0,827.01,832.15,2973891.0
{'$date': '2017-01-26T09:56:57.000+0000'},0.4451108095884215,0.1570805065581185,2017-01-26,837.81,838.0,827.01,832.15,2973891.0
{'$date': '2017-01-26T01:00:00.000+0000'},0.2212121212121212,0.01328671328671329,2017-01-26,837.81,838.0,827.01,832.15,2973891.0
{'$date': '2017-01-26T00:00:00.000+0000'},0.3197619047619048,0.0017261904761904788,2017-01-26,837.81,838.0,827.01,832.15,2973891.0
{'$date': '2017-01-26T00:00:00.000+0000'},0.34509282009282,0.1296614796614797,2017-01-26,837.81,838.0,827.01,832.15,2973891.0
{'$date': '2017-01-26T19:40:50.000+0000'},0.4956459330143539,0.1224262360446571,2017-01-26,837.81,838.0,827.01,832.15,2973891.0
{'$date': '2017-01-26T21:04:19.000+0000'},0.0,0.0,2017-01-26,837.81,838.0,827.01,832.15,2973891.0
{'$date': '2017-01-26T01:00:00.000+0000'},0.2631868131868133,0.08388278388278389,2017-01-26,837.81,838.0,827.01,832.15,2973891.0
{'$date': '2017-01-26T10:35:00.000+0000'},0.4262152777777778,0.1430555555555555,2017-01-26,837.81,838.0,827.01,832.15,2973891.0
{'$date': '2017-01-31T00:00:00.000+0000'},0.5534722222222223,-0.1208333333333333,2017-01-31,796.86,801.25,790.52,796.79,2160556.0
{'$date': '2017-01-31T00:00:00.000+0000'},0.5534722222222223,-0.1208333333333333,2017-01-31,796.86,801.25,790.52,796.79,2160556.0
{'$date': '2017-01-31T13:17:07.000+0000'},0.42738734587744504,0.1342479247924793,2017-01-31,796.86,801.25,790.52,796.79,2160556.0
{'$date': '2017-01-31T14:38:03.000+0000'},0.3287240082322048,-0.08394720034064299,2017-01-31,796.86,801.25,790.52,796.79,2160556.0
{'$date': '2017-01-31T15:15:00.000+0000'},0.4652606060606058,0.1407610389610389,2017-01-31,796.86,801.25,790.52,796.79,2160556.0
{'$date': '2017-01-31T15:16:04.000+0000'},0.4070952380952381,0.0710952380952381,2017-01-31,796.86,801.25,790.52,796.79,2160556.0
{'$date': '2017-01-31T17:10:33.000+0000'},0.4704312354312353,0.1099082167832168,2017-01-31,796.86,801.25,790.52,796.79,2160556.0
{'$date': '2017-01-31T06:32:33.000+0000'},0.5506666666666666,-0.058444444444444424,2017-01-31,796.86,801.25,790.52,796.79,2160556.0
{'$date': '2017-01-31T07:13:00.000+0000'},0.4567218671980576,0.2426121761836047,2017-01-31,796.86,801.25,790.52,796.79,2160556.0
{'$date': '2017-01-31T07:44:00.000+0000'},0.4626036392985544,0.3076894856555874,2017-01-31,796.86,801.25,790.52,796.79,2160556.0
{'$date': '2017-01-31T10:06:57.000+0000'},0.4316354016354016,0.1497498797498798,2017-01-31,796.86,801.25,790.52,796.79,2160556.0
{'$date': '2016-12-06T00:00:00.000+0000'},0.454292546840624,0.1641269094153709,2016-12-06,764.73,768.83,757.34,759.11,1690689.0
{'$date': '2016-12-06T00:00:00.000+0000'},0.4787903569860091,0.1220915364828408,2016-12-06,764.73,768.83,757.34,759.11,1690689.0
{'$date': '2016-12-06T00:00:00.000+0000'},0.454292546840624,0.1641269094153709,2016-12-06,764.73,768.83,757.34,759.11,1690689.0
{'$date': '2016-12-06T00:00:00.000+0000'},0.4787903569860091,0.1220915364828408,2016-12-06,764.73,768.83,757.34,759.11,1690689.0
{'$date': '2016-12-06T00:00:00.000+0000'},0.2482007575757576,0.08456439393939394,2016-12-06,764.73,768.83,757.34,759.11,1690689.0
{'$date': '2016-12-06T11:47:07.000+0000'},0.4038309738309738,0.09613041613041612,2016-12-06,764.73,768.83,757.34,759.11,1690689.0
{'$date': '2017-02-02T00:00:00.000+0000'},0.3700602968460111,0.1493429189857761,2017-02-02,793.8,802.7,792.0,798.53,1532138.0
{'$date': '2017-02-02T09:00:00.000+0000'},0.39908672169882903,0.0688878697286769,2017-02-02,793.8,802.7,792.0,798.53,1532138.0
{'$date': '2017-02-02T00:00:00.000+0000'},0.3700602968460111,0.1493429189857761,2017-02-02,793.8,802.7,792.0,798.53,1532138.0
{'$date': '2017-02-02T09:00:00.000+0000'},0.39908672169882903,0.0688878697286769,2017-02-02,793.8,802.7,792.0,798.53,1532138.0
{'$date': '2017-02-02T15:07:59.000+0000'},0.4682604735883424,0.056388238355451474,2017-02-02,793.8,802.7,792.0,798.53,1532138.0
{'$date': '2017-02-02T07:38:03.000+0000'},0.5629160457029305,0.1243666169895677,2017-02-02,793.8,802.7,792.0,798.53,1532138.0
{'$date': '2017-02-02T07:44:14.000+0000'},0.4903025793650794,0.1012710813492064,2017-02-02,793.8,802.7,792.0,798.53,1532138.0
{'$date': '2016-10-27T00:00:00.000+0000'},0.48371777476255107,0.1615332428765265,2016-10-27,801.0,803.49,791.5,795.35,2749221.0
{'$date': '2016-10-27T00:00:00.000+0000'},0.48371777476255107,0.1615332428765265,2016-10-27,801.0,803.49,791.5,795.35,2749221.0
{'$date': '2016-10-21T13:00:13.000+0000'},0.4440262953420848,0.0917796384901648,2016-10-21,795.0,799.5,794.0,799.37,1266181.0
{'$date': '2016-10-21T13:00:13.000+0000'},0.4440262953420848,0.0917796384901648,2016-10-21,795.0,799.5,794.0,799.37,1266181.0
{'$date': '2017-02-10T00:00:00.000+0000'},0.5400090872982439,0.1319749126375633,2017-02-10,811.7,815.25,809.78,813.67,1134976.0
{'$date': '2017-02-10T00:00:00.000+0000'},0.5400090872982439,0.1319749126375633,2017-02-10,811.7,815.25,809.78,813.67,1134976.0
{'$date': '2017-02-10T00:00:00.000+0000'},0.3242997198879551,-0.0103641456582633,2017-02-10,811.7,815.25,809.78,813.67,1134976.0
{'$date': '2017-02-10T11:10:34.000+0000'},0.4470985832349468,0.1082280598189689,2017-02-10,811.7,815.25,809.78,813.67,1134976.0
{'$date': '2017-02-10T12:49:38.000+0000'},0.4802469135802469,0.133179012345679,2017-02-10,811.7,815.25,809.78,813.67,1134976.0
{'$date': '2017-02-10T13:36:04.000+0000'},0.510037185037185,0.1963689088689088,2017-02-10,811.7,815.25,809.78,813.67,1134976.0
